Id,Year,Total,White,Black or African American,Hispanic,Asian
1500000US220510277013,2010,2745,21,2684,28,4
1500000US220510277014,2010,1084,12,1066,3,1
1500000US220510277031,2010,1916,500,1170,152,164
1500000US220510277032,2010,1080,494,362,224,50
1500000US220510277033,2010,1095,572,383,138,52
1500000US220510278031,2010,1723,269,1145,404,47
1500000US220510278032,2010,1440,612,605,213,88
1500000US220510278041,2010,1877,759,775,160,248
1500000US220510278042,2010,1756,577,913,155,132
1500000US220510278043,2010,1752,850,589,112,254
1500000US220510278044,2010,2527,1373,710,128,344
1500000US220510278051,2010,2663,1336,862,216,327
1500000US220510278052,2010,2345,292,1856,108,95
1500000US220510278053,2010,3929,1180,1834,316,631
1500000US220510278061,2010,946,776,84,73,23
1500000US220510278062,2010,1953,1118,588,211,131
1500000US220510278063,2010,2589,1954,421,197,100
1500000US220510278064,2010,1080,773,196,102,51
1500000US220510278071,2010,1812,884,546,97,343
1500000US220510278072,2010,1900,1265,426,204,89
1500000US220510278073,2010,1355,1018,217,79,81
1500000US220510278074,2010,2176,1399,496,178,170
1500000US220510278075,2010,1599,1167,298,152,80
1500000US220510278091,2010,1788,813,658,381,89
1500000US220510278092,2010,2243,1727,356,146,47
1500000US220510278093,2010,1485,898,426,163,55
1500000US220510278094,2010,1736,1094,497,123,50
1500000US220510278101,2010,1549,241,1057,145,146
1500000US220510278102,2010,1130,183,805,102,77
1500000US220510278103,2010,1608,173,1304,94,69
1500000US220510278111,2010,1094,145,899,71,25
1500000US220510278112,2010,1204,164,960,37,47
1500000US220510278113,2010,1217,130,1005,57,48
1500000US220510278121,2010,2618,210,2262,98,63
1500000US220510278122,2010,1601,100,1406,92,21
1500000US220510279011,2010,674,594,48,17,1
1500000US220510279012,2010,2118,1949,27,84,22
1500000US220510279021,2010,756,700,11,31,1
1500000US220510279022,2010,540,514,0,20,1
1500000US220510279023,2010,1194,1104,30,22,9
1500000US220510280001,2010,1070,895,29,182,4
1500000US220510280002,2010,2565,1917,428,198,99
1500000US220510280003,2010,1506,996,397,110,36
1500000US220510281001,2010,916,58,839,12,0
1500000US220510281002,2010,1190,196,954,41,7
1500000US220510282001,2010,886,452,211,270,13
1500000US220510282002,2010,1596,827,658,180,14
1500000US220510282003,2010,2023,1399,486,263,12
1500000US220519800001,2010,0,0,0,0,0
1500000US220519900000,2010,0,0,0,0,0
1500000US220519901000,2010,0,0,0,0,0
1500000US220710001001,2017,935,735,126,74,0
1500000US220710001002,2017,1333,1151,44,118,7
1500000US220710001003,2017,543,415,28,100,0
1500000US220710002001,2017,496,86,371,36,0
1500000US220710002002,2017,1017,80,901,4,0
1500000US220710003001,2017,684,42,642,0,0
1500000US220710003002,2017,544,85,455,4,0
1500000US220710004001,2017,931,292,557,16,30
1500000US220710004002,2017,1103,3,1087,12,0
1500000US220710006011,2017,273,7,266,0,0
1500000US220710006012,2017,764,9,743,12,0
1500000US220710006021,2017,781,109,491,176,0
1500000US220710006022,2017,728,15,708,0,5
1500000US220710006023,2017,1021,62,942,0,17
1500000US220710006031,2017,291,0,250,10,8
1500000US220710006032,2017,688,0,576,104,8
1500000US220710006041,2017,1463,354,1096,0,0
1500000US220710006042,2017,1857,338,1251,202,0
1500000US220710006043,2017,1039,15,866,158,0
1500000US220710006051,2017,904,73,807,24,0
1500000US220710006052,2017,425,35,390,0,0
1500000US220710006053,2017,992,323,525,138,0
1500000US220710006061,2017,1119,452,622,45,0
1500000US220710006062,2017,1623,362,677,457,58
1500000US220710006063,2017,1817,355,1304,77,59
1500000US220710006071,2017,942,451,477,0,0
1500000US220710006072,2017,1951,459,1118,338,0
1500000US220710006073,2017,2164,1011,856,250,7
1500000US220710006111,2017,2063,9,2050,0,4
1500000US220710006112,2017,3154,5,2439,158,552
1500000US220710006121,2017,1791,1032,478,147,120
1500000US220710006131,2017,1773,34,1709,0,10
1500000US220710006132,2017,1381,145,1146,90,0
1500000US220710006133,2017,2177,270,1896,11,0
1500000US220710006151,2017,1710,529,832,247,102
1500000US220710006152,2017,3193,455,2487,152,35
1500000US220710006161,2017,1351,524,762,8,0
1500000US220710006162,2017,1425,287,1040,64,0
1500000US220710006163,2017,1539,700,570,215,34
1500000US220710006171,2017,1826,236,1458,42,90
1500000US220710006172,2017,3204,125,2847,192,40
1500000US220710006181,2017,2278,821,1248,0,209
1500000US220710006182,2017,2285,507,1718,8,52
1500000US220710007011,2017,105,0,100,0,5
1500000US220710007012,2017,155,0,155,0,0
1500000US220710007013,2017,287,18,240,2,0
1500000US220710007014,2017,362,14,348,0,0
1500000US220710007021,2017,487,67,416,0,0
1500000US220710007022,2017,810,79,617,54,60
1500000US220710007023,2017,60,37,23,0,0
1500000US220710007024,2017,459,127,315,0,0
1500000US220710008001,2017,520,145,375,0,0
1500000US220710008002,2017,729,72,657,0,0
1500000US220710008003,2017,585,7,524,8,13
1500000US220710009011,2017,42,0,42,0,0
1500000US220710009012,2017,181,0,181,0,0
1500000US220710009013,2017,170,0,170,0,0
1500000US220710009014,2017,553,170,383,0,0
1500000US220710009021,2017,122,9,113,0,0
1500000US220710009022,2017,283,4,266,0,0
1500000US220710009023,2017,83,0,83,0,0
1500000US220710009024,2017,171,0,171,0,0
1500000US220710009031,2017,274,3,267,0,0
1500000US220710009032,2017,125,4,121,0,0
1500000US220710009033,2017,129,0,129,0,0
1500000US220710009034,2017,132,0,132,0,0
1500000US220710009041,2017,564,35,503,26,0
1500000US220710009042,2017,450,5,420,15,0
1500000US220710011001,2017,738,199,528,6,0
1500000US220710011002,2017,1138,940,142,32,12
1500000US220710011003,2017,0,0,0,0,0
1500000US220710012001,2017,644,443,136,57,8
1500000US220710012002,2017,587,456,45,75,0
1500000US220710012003,2017,593,459,73,1,0
1500000US220710013011,2017,834,103,713,6,5
1500000US220710013012,2017,368,262,61,27,3
1500000US220710013013,2017,362,139,197,9,0
1500000US220710013014,2017,340,73,220,5,12
1500000US220710013021,2017,533,86,438,9,0
1500000US220710013022,2017,604,91,488,10,0
1500000US220710014011,2017,402,0,402,0,0
1500000US220710014012,2017,321,11,296,14,0
1500000US220710014013,2017,152,0,152,0,0
1500000US220710014014,2017,204,0,204,0,0
1500000US220710014015,2017,186,24,162,0,0
1500000US220710014016,2017,141,0,141,0,0
1500000US220710014021,2017,692,82,489,73,0
1500000US220710014022,2017,296,4,222,70,0
1500000US220710014023,2017,334,13,303,13,0
1500000US220710014024,2017,684,38,566,54,0
1500000US220710015001,2017,460,8,449,0,0
1500000US220710015002,2017,390,120,244,15,0
1500000US220710016001,2017,0,0,0,0,0
1500000US220710017011,2017,973,19,940,14,0
1500000US220710017012,2017,702,20,677,0,0
1500000US220710017013,2017,568,5,551,12,0
1500000US220710017021,2017,657,0,650,0,0
1500000US220710017022,2017,814,13,775,26,0
1500000US220710017023,2017,811,116,695,0,0
1500000US220710017024,2017,988,433,480,4,63
1500000US220710017201,2017,926,0,828,98,0
1500000US220710017202,2017,447,0,425,22,0
1500000US220710017203,2017,1141,30,1111,0,0
1500000US220710017204,2017,669,27,599,0,13
1500000US220710017221,2017,251,0,251,0,0
1500000US220710017222,2017,595,0,595,0,0
1500000US220710017223,2017,1308,0,1286,22,0
1500000US220710017224,2017,495,0,314,181,0
1500000US220710017225,2017,937,28,892,9,0
1500000US220710017226,2017,391,0,391,0,0
1500000US220710017227,2017,372,0,372,0,0
1500000US220710017231,2017,522,0,431,0,91
1500000US220710017232,2017,2054,64,1963,12,2
1500000US220710017233,2017,893,51,842,0,0
1500000US220710017234,2017,1093,25,1068,0,0
1500000US220710017241,2017,944,93,805,22,24
1500000US220710017242,2017,1081,0,1049,0,0
1500000US220710017243,2017,1478,125,1341,12,0
1500000US220710017244,2017,1281,52,1229,0,0
1500000US220710017251,2017,2414,88,1944,289,0
1500000US220710017252,2017,1717,34,1594,89,0
1500000US220710017253,2017,1585,0,1573,0,0
1500000US220710017254,2017,1380,89,1237,54,0
1500000US220710017301,2017,1007,41,882,14,53
1500000US220710017341,2017,977,847,0,23,46
1500000US220710017351,2017,1107,2,1008,59,0
1500000US220710017352,2017,1158,0,1109,42,0
1500000US220710017361,2017,944,6,907,0,0
1500000US220710017362,2017,1237,4,1204,15,0
1500000US220710017371,2017,1866,15,1794,24,5
1500000US220710017372,2017,912,42,864,6,0
1500000US220710017373,2017,633,62,515,0,0
1500000US220710017391,2017,1560,50,1510,0,0
1500000US220710017392,2017,546,0,493,14,0
1500000US220710017401,2017,1285,0,1285,0,0
1500000US220710017402,2017,1697,0,1697,0,0
1500000US220710017403,2017,2025,0,2016,0,0
1500000US220710017411,2017,1568,23,928,31,571
1500000US220710017431,2017,1434,5,1422,0,0
1500000US220710017432,2017,870,33,833,4,0
1500000US220710017441,2017,1149,6,1082,49,0
1500000US220710017442,2017,2007,0,2007,0,0
1500000US220710017443,2017,1706,0,1706,0,0
1500000US220710017451,2017,1959,72,1845,0,0
1500000US220710017452,2017,1566,39,1414,0,88
1500000US220710017461,2017,1061,40,1021,0,0
1500000US220710017462,2017,1439,0,1394,23,0
1500000US220710017463,2017,1778,40,1663,75,0
1500000US220710017471,2017,2705,0,1764,0,822
1500000US220710017472,2017,1602,29,1282,20,207
1500000US220710017481,2017,1562,27,1437,0,98
1500000US220710017482,2017,1084,0,1084,0,0
1500000US220710017483,2017,1292,40,1250,2,0
1500000US220710017484,2017,793,80,510,23,180
1500000US220710017491,2017,1530,0,895,38,597
1500000US220710017492,2017,1576,45,346,273,885
1500000US220710017501,2017,1398,0,449,92,857
1500000US220710017502,2017,828,27,668,86,39
1500000US220710017503,2017,1544,21,260,246,977
1500000US220710017511,2017,753,123,481,127,4
1500000US220710018001,2017,707,520,39,84,28
1500000US220710018002,2017,716,609,17,55,9
1500000US220710019001,2017,312,127,120,11,0
1500000US220710019002,2017,497,81,284,113,16
1500000US220710019003,2017,559,97,393,61,0
1500000US220710020001,2017,444,19,377,37,6
1500000US220710020002,2017,349,64,280,0,0
1500000US220710020003,2017,410,64,329,5,0
1500000US220710021001,2017,536,40,481,11,0
1500000US220710021002,2017,570,3,537,15,0
1500000US220710022001,2017,355,6,341,8,0
1500000US220710022002,2017,695,25,629,30,0
1500000US220710022003,2017,469,6,449,14,0
1500000US220710023001,2017,168,0,168,0,0
1500000US220710023002,2017,169,34,129,0,0
1500000US220710023003,2017,303,0,303,0,0
1500000US220710023004,2017,435,0,435,0,0
1500000US220710023005,2017,1034,23,896,115,0
1500000US220710024011,2017,1236,153,981,15,13
1500000US220710024012,2017,1171,124,1030,17,0
1500000US220710024021,2017,298,0,252,46,0
1500000US220710024022,2017,1104,35,1069,0,0
1500000US220710024023,2017,715,49,658,0,0
1500000US220710024024,2017,1039,157,843,14,0
1500000US220710025011,2017,782,49,679,24,0
1500000US220710025012,2017,461,16,383,56,0
1500000US220710025013,2017,475,7,463,5,0
1500000US220710025014,2017,485,64,406,15,0
1500000US220710025021,2017,706,13,677,10,0
1500000US220710025022,2017,784,14,765,5,0
1500000US220710025023,2017,369,62,307,0,0
1500000US220710025024,2017,620,35,538,11,0
1500000US220710025031,2017,480,70,372,9,19
1500000US220710025032,2017,1052,187,735,95,0
1500000US220710025033,2017,672,339,271,46,5
1500000US220710025041,2017,454,51,347,49,0
1500000US220710025042,2017,805,186,542,18,28
1500000US220710025043,2017,958,228,674,26,5
1500000US220710025044,2017,580,67,490,0,7
1500000US220710026001,2017,860,683,134,0,43
1500000US220710026002,2017,802,689,113,0,0
1500000US220710027001,2017,589,41,541,7,0
1500000US220710027002,2017,480,237,220,23,0
1500000US220710027003,2017,381,50,293,29,0
1500000US220710028001,2017,425,34,391,0,0
1500000US220710028002,2017,928,16,903,0,0
1500000US220710028003,2017,429,31,386,12,0
1500000US220710029001,2017,580,67,476,23,14
1500000US220710029002,2017,180,40,132,8,0
1500000US220710029003,2017,464,53,382,19,0
1500000US220710030001,2017,461,50,396,0,0
1500000US220710030002,2017,611,4,573,34,0
1500000US220710031001,2017,523,109,389,25,0
1500000US220710031002,2017,784,22,742,11,0
1500000US220710033011,2017,967,352,478,47,69
1500000US220710033012,2017,640,236,388,6,10
1500000US220710033013,2017,470,203,153,57,50
1500000US220710033021,2017,460,56,404,0,0
1500000US220710033022,2017,1206,161,1045,0,0
1500000US220710033023,2017,1031,85,892,35,0
1500000US220710033024,2017,746,121,543,38,28
1500000US220710033031,2017,1141,357,644,84,38
1500000US220710033032,2017,776,50,620,63,0
1500000US220710033033,2017,553,69,462,22,0
1500000US220710033041,2017,1231,121,1044,39,0
1500000US220710033042,2017,1228,63,1113,52,0
1500000US220710033071,2017,1030,15,1015,0,0
1500000US220710033072,2017,523,0,517,0,0
1500000US220710033081,2017,289,66,209,6,0
1500000US220710033082,2017,883,54,767,39,23
1500000US220710033083,2017,997,8,980,9,0
1500000US220710033084,2017,328,0,311,0,0
1500000US220710033085,2017,730,9,713,8,0
1500000US220710033086,2017,163,0,163,0,0
1500000US220710034001,2017,649,138,482,11,0
1500000US220710034002,2017,745,249,310,72,0
1500000US220710035001,2017,478,47,405,0,1
1500000US220710035002,2017,433,36,392,5,0
1500000US220710035003,2017,397,86,294,17,0
1500000US220710036001,2017,477,20,396,61,0
1500000US220710036002,2017,506,122,363,15,0
1500000US220710036003,2017,542,162,353,5,0
1500000US220710037011,2017,1364,469,795,48,15
1500000US220710037012,2017,607,119,485,3,0
1500000US220710037021,2017,752,47,626,78,1
1500000US220710037022,2017,494,40,402,10,17
1500000US220710037023,2017,593,55,521,0,17
1500000US220710037024,2017,740,286,376,0,29
1500000US220710037025,2017,339,240,19,17,0
1500000US220710037026,2017,655,506,53,70,0
1500000US220710038001,2017,578,528,11,23,16
1500000US220710038002,2017,531,482,13,36,0
1500000US220710039001,2017,495,171,249,54,5
1500000US220710039002,2017,681,331,244,46,0
1500000US220710040001,2017,1035,357,641,25,5
1500000US220710040002,2017,974,280,618,76,0
1500000US220710041001,2017,825,653,90,50,21
1500000US220710041002,2017,845,536,145,162,2
1500000US220710044011,2017,315,72,225,18,0
1500000US220710044012,2017,381,32,320,0,18
1500000US220710044013,2017,443,79,285,48,0
1500000US220710044021,2017,120,0,120,0,0
1500000US220710044022,2017,238,0,238,0,0
1500000US220710045001,2017,566,42,517,0,7
1500000US220710045002,2017,856,294,488,65,0
1500000US220710045003,2017,1206,587,418,175,16
1500000US220710046001,2017,507,409,40,15,1
1500000US220710046002,2017,1718,1406,83,100,28
1500000US220710046003,2017,574,525,23,0,19
1500000US220710048001,2017,140,9,131,0,0
1500000US220710049001,2017,475,125,271,62,17
1500000US220710049002,2017,612,167,326,91,18
1500000US220710049003,2017,0,0,0,0,0
1500000US220710049004,2017,262,52,89,113,6
1500000US220710050001,2017,560,223,246,59,5
1500000US220710050002,2017,596,100,345,146,0
1500000US220710054001,2017,513,340,40,118,0
1500000US220710054002,2017,544,293,211,7,0
1500000US220710054003,2017,692,436,133,97,0
1500000US220710055001,2017,1106,1023,9,45,0
1500000US220710055002,2017,702,550,27,89,0
1500000US220710055003,2017,970,613,0,343,0
1500000US220710056011,2017,734,674,2,50,1
1500000US220710056012,2017,653,528,0,107,0
1500000US220710056013,2017,524,433,22,57,12
1500000US220710056014,2017,426,386,0,27,13
1500000US220710056021,2017,546,433,51,59,0
1500000US220710056022,2017,834,774,0,12,44
1500000US220710056023,2017,828,816,5,6,0
1500000US220710056024,2017,486,431,0,46,9
1500000US220710056031,2017,599,524,0,55,20
1500000US220710056032,2017,599,501,44,17,32
1500000US220710056033,2017,339,278,7,54,0
1500000US220710056041,2017,597,525,44,17,0
1500000US220710056042,2017,621,556,8,5,26
1500000US220710056043,2017,368,307,18,33,10
1500000US220710060001,2017,2343,407,1592,192,73
1500000US220710063001,2017,734,359,226,129,4
1500000US220710063002,2017,381,86,210,81,4
1500000US220710063003,2017,457,74,281,82,5
1500000US220710064001,2017,547,472,46,24,5
1500000US220710064002,2017,788,414,237,137,0
1500000US220710064003,2017,573,65,337,155,0
1500000US220710064004,2017,531,242,166,100,0
1500000US220710065001,2017,872,523,227,73,14
1500000US220710065002,2017,1011,587,222,169,14
1500000US220710065003,2017,899,179,430,282,0
1500000US220710069001,2017,76,0,64,6,0
1500000US220710069002,2017,415,0,399,9,0
1500000US220710069003,2017,383,0,378,0,0
1500000US220710070001,2017,657,87,475,27,17
1500000US220710070002,2017,1250,159,961,67,34
1500000US220710071011,2017,1372,74,1075,164,15
1500000US220710071012,2017,1161,154,836,139,13
1500000US220710072001,2017,1389,91,1083,141,37
1500000US220710072002,2017,679,52,602,22,3
1500000US220710072003,2017,604,67,503,14,0
1500000US220710075011,2017,898,117,689,92,0
1500000US220710075012,2017,714,16,687,0,0
1500000US220710075013,2017,506,0,506,0,0
1500000US220710075014,2017,434,0,429,0,0
1500000US220710075015,2017,174,4,170,0,0
1500000US220710075021,2017,707,11,696,0,0
1500000US220710075022,2017,596,0,564,32,0
1500000US220710075023,2017,599,65,474,0,18
1500000US220710075024,2017,668,52,485,41,0
1500000US220710075025,2017,852,109,687,12,5
1500000US220710076041,2017,1152,1094,42,14,2
1500000US220710076042,2017,700,674,0,9,17
1500000US220710076051,2017,570,5,476,65,0
1500000US220710076052,2017,1077,141,900,22,0
1500000US220710076061,2017,1809,1411,241,98,0
1500000US220710076062,2017,837,526,174,60,77
1500000US220710076063,2017,1444,1093,117,164,24
1500000US220710077001,2017,1124,887,72,86,65
1500000US220710077002,2017,1182,789,149,203,31
1500000US220710078001,2017,1173,884,179,83,2
1500000US220710082001,2017,904,539,188,132,8
1500000US220710082002,2017,590,416,71,98,2
1500000US220710083001,2017,544,475,12,53,0
1500000US220710083002,2017,575,366,151,14,11
1500000US220710084001,2017,551,179,315,15,20
1500000US220710084002,2017,451,256,109,51,12
1500000US220710085001,2017,898,44,666,11,172
1500000US220710085002,2017,449,22,348,77,0
1500000US220710086001,2017,475,27,364,45,33
1500000US220710086002,2017,517,29,447,41,0
1500000US220710088001,2017,664,495,75,14,0
1500000US220710088002,2017,1206,804,291,24,27
1500000US220710090001,2017,663,643,9,0,0
1500000US220710090002,2017,591,558,0,22,11
1500000US220710090003,2017,820,765,25,30,0
1500000US220710091001,2017,549,334,191,15,0
1500000US220710091002,2017,477,208,213,17,39
1500000US220710091003,2017,228,126,69,15,18
1500000US220710091004,2017,504,258,229,0,17
1500000US220710092001,2017,348,0,310,18,0
1500000US220710092002,2017,560,23,532,5,0
1500000US220710092003,2017,546,36,444,54,0
1500000US220710094001,2017,300,31,254,15,0
1500000US220710094002,2017,245,0,245,0,0
1500000US220710094003,2017,611,19,483,109,0
1500000US220710094004,2017,418,6,408,4,0
1500000US220710096001,2017,565,365,92,95,0
1500000US220710096002,2017,442,323,82,18,0
1500000US220710096003,2017,433,141,248,39,0
1500000US220710097001,2017,638,536,76,14,0
1500000US220710097002,2017,678,413,214,32,16
1500000US220710099001,2017,1118,816,203,15,43
1500000US220710099002,2017,894,647,130,65,9
1500000US220710099003,2017,858,586,150,87,13
1500000US220710100001,2017,377,6,360,11,0
1500000US220710100002,2017,281,72,206,3,0
1500000US220710100003,2017,550,295,183,24,32
1500000US220710100004,2017,314,96,174,29,0
1500000US220710101001,2017,553,322,221,10,0
1500000US220710101002,2017,1109,897,139,52,0
1500000US220710102001,2017,264,12,252,0,0
1500000US220710102002,2017,348,34,255,46,0
1500000US220710102003,2017,407,102,263,19,2
1500000US220710102004,2017,482,200,258,0,0
1500000US220710102005,2017,408,46,288,5,56
1500000US220710103001,2017,695,81,561,53,0
1500000US220710103002,2017,921,129,754,33,0
1500000US220710103003,2017,1207,283,833,75,4
1500000US220710103004,2017,577,136,409,32,0
1500000US220710106001,2017,769,445,268,37,5
1500000US220710106002,2017,701,395,252,30,15
1500000US220710107001,2017,833,594,85,87,17
1500000US220710107002,2017,1132,833,150,39,20
1500000US220710108001,2017,470,413,12,23,22
1500000US220710108002,2017,932,808,56,43,6
1500000US220710109001,2017,810,288,441,62,0
1500000US220710109002,2017,933,651,170,65,47
1500000US220710109003,2017,598,519,64,8,7
1500000US220710109004,2017,547,259,225,22,0
1500000US220710111001,2017,486,126,217,120,0
1500000US220710111002,2017,665,277,314,10,10
1500000US220710111003,2017,693,224,400,46,0
1500000US220710112001,2017,704,487,134,43,0
1500000US220710112002,2017,830,468,235,85,23
1500000US220710114001,2017,1088,1008,0,41,15
1500000US220710114002,2017,937,819,66,24,6
1500000US220710115001,2017,495,442,0,15,38
1500000US220710115002,2017,748,571,82,82,7
1500000US220710116001,2017,781,677,0,40,55
1500000US220710116002,2017,777,669,56,17,21
1500000US220710117001,2017,539,497,0,29,13
1500000US220710117002,2017,842,580,0,262,0
1500000US220710117003,2017,777,725,0,30,22
1500000US220710117004,2017,874,740,12,122,0
1500000US220710119001,2017,603,478,6,52,26
1500000US220710119002,2017,524,367,45,31,81
1500000US220710119003,2017,657,438,80,24,8
1500000US220710120001,2017,828,732,16,20,35
1500000US220710120002,2017,645,456,31,112,11
1500000US220710121011,2017,1195,797,50,159,102
1500000US220710121012,2017,2069,1609,88,104,164
1500000US220710121021,2017,2269,1584,237,200,178
1500000US220710121022,2017,1310,626,323,199,58
1500000US220710121023,2017,583,501,14,68,0
1500000US220710122001,2017,1038,785,117,106,6
1500000US220710122002,2017,1289,1072,95,53,31
1500000US220710123001,2017,489,39,418,11,15
1500000US220710123002,2017,754,357,240,121,13
1500000US220710123003,2017,805,559,152,50,17
1500000US220710124001,2017,673,259,351,41,0
1500000US220710124002,2017,996,541,349,58,20
1500000US220710125001,2017,612,436,50,22,38
1500000US220710125002,2017,1165,641,326,104,82
1500000US220710126001,2017,545,394,138,3,6
1500000US220710126002,2017,683,424,99,25,53
1500000US220710126003,2017,457,415,0,21,13
1500000US220710127001,2017,552,239,186,120,0
1500000US220710127002,2017,850,324,372,92,62
1500000US220710127003,2017,385,207,167,11,0
1500000US220710127004,2017,451,309,11,15,93
1500000US220710128001,2017,550,321,184,16,7
1500000US220710128002,2017,898,608,122,61,104
1500000US220710128003,2017,728,452,154,82,12
1500000US220710129001,2017,815,613,127,0,20
1500000US220710129002,2017,637,234,316,77,0
1500000US220710130001,2017,560,298,127,66,25
1500000US220710130002,2017,765,210,405,136,12
1500000US220710130003,2017,477,231,242,4,0
1500000US220710131001,2017,276,0,254,22,0
1500000US220710131002,2017,425,65,314,46,0
1500000US220710131003,2017,261,29,205,22,0
1500000US220710131004,2017,418,38,241,130,0
1500000US220710132001,2017,423,138,182,16,0
1500000US220710132002,2017,564,215,332,0,0
1500000US220710132003,2017,580,120,370,54,0
1500000US220710132004,2017,787,460,227,26,29
1500000US220710133011,2017,713,686,7,0,0
1500000US220710133012,2017,1615,1311,110,27,143
1500000US220710133013,2017,578,542,0,10,26
1500000US220710133014,2017,793,740,19,20,0
1500000US220710133021,2017,1234,543,443,16,109
1500000US220710133022,2017,909,695,121,62,31
1500000US220710134001,2017,466,444,0,22,0
1500000US220710134002,2017,1048,442,588,6,4
1500000US220710134003,2017,1456,731,378,145,171
1500000US220710135001,2017,294,203,55,36,0
1500000US220710135002,2017,588,559,0,10,0
1500000US220710135003,2017,631,576,0,29,0
1500000US220710135004,2017,495,450,27,18,0
1500000US220710136001,2017,519,391,95,22,0
1500000US220710136002,2017,419,69,314,27,0
1500000US220710137001,2017,0,0,0,0,0
1500000US220710137002,2017,273,0,273,0,0
1500000US220710137003,2017,1443,0,1417,26,0
1500000US220710137004,2017,997,40,915,30,0
1500000US220710138001,2017,1035,31,945,10,0
1500000US220710138002,2017,1060,0,938,113,0
1500000US220710138003,2017,612,30,560,1,6
1500000US220710139001,2017,605,323,139,131,9
1500000US220710139002,2017,1134,520,424,112,78
1500000US220710140001,2017,169,0,169,0,0
1500000US220710140002,2017,501,0,495,0,0
1500000US220710140003,2017,1171,38,903,218,0
1500000US220710140004,2017,166,0,166,0,0
1500000US220710141001,2017,918,250,622,15,21
1500000US220710141002,2017,272,209,52,11,0
1500000US220710141003,2017,822,228,529,18,47
1500000US220710142001,2017,420,255,120,29,13
1500000US220710142002,2017,976,713,234,23,6
1500000US220710142003,2017,322,220,64,10,28
1500000US220710143001,2017,561,9,547,5,0
1500000US220710143002,2017,251,0,226,0,0
1500000US220710143003,2017,1380,62,967,322,0
1500000US220710144001,2017,305,177,104,20,0
1500000US220710144002,2017,644,383,230,31,0
1500000US220710144003,2017,670,488,152,15,4
1500000US220710145001,2017,2102,336,1651,108,7
1500000US220719800001,2017,10,8,0,0,2
1500000US220719801001,2017,0,0,0,0,0
1500000US220719900000,2017,0,0,0,0,0